"Country Name","Country Code","Indicator Name","Indicator Code","Sector Name","Sector Code",Attribute,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,
"Canada","156","Transfer dependency method 1, ratio of net transfers to own spending","transferDep1","Subnational Government","SNG","Value",,,,,,,,,,,,,,,,,,,"0.158235225254114","0.149318872545576","0.15119341164431","0.153437754624413","0.148815631948008","0.154709984178672","0.139541956358291","0.122968463207075","0.122711588229656","0.140759917588141","0.131464463427963","0.131858329630677","0.123483790100406","0.138731424026929","0.132513957194967","0.175086990683578","0.151239040268809","0.154863770680438","0.162848661946616","0.159287823981803","0.179459105024187","0.158704664250095","0.155339690906724","0.156577106561411","0.157063477167898","0.156198827611839","0.156377467141803","0.159038076289322",
"Canada","156","Transfer dependency method 2, ratio of net transfers to own revenue","transferDep2","State Government","SG","Value",,,,,,,,,,,,,,,,,,,"0.0262129866719191","0.0148498281534455","0.00979864153370042","0.016137691941892","0.0035386354004803","0.00969503012048193","-0.00383775430709697","-0.023864412568306","-0.0480190034898384","-0.00534549127740315","0.00014548811261785","0.00580182197567306","-0.00932377411038181","0.0145165254878234","0.00196514727589169","0.0562874105598285","0.0148843668860576","0.0238436228499244","0.0491588392230616","0.0411094508778483","0.0527444517053762","0.0459751824076112","0.0390460496200677","0.0378096275703158","0.0418816460543737","0.0408639046693685","0.0402145687151759","0.0500088436577368",
"Canada","156","Transfer dependency method 2, ratio of net transfers to own revenue","transferDep2","Local Government","LG","Value",,,,,,,,,,,,,,,,,,,"0.807749109547389","0.824318026045236","0.856088465323458","0.831684899345622","0.845905358419846","0.85913653404281","0.801854633006746","0.763746569075938","0.869991951350385","0.796436847588069","0.765632858340318","0.772055539766961","0.785578522214303","0.791301066138315","0.78395587244156","0.808654214639186","0.843414580484969","0.807277355161542","0.778249052874321","0.811490760506568","0.904610234696044","0.788811743225062","0.770801841616376","0.765168889581617","0.736265972601566","0.73389651531151","0.745294349181999","0.726595951732191",
"Canada","156","Vertical Fiscal Imbalance (1- ratio of own revenue to own spending)","vfi","State Government","SG","Value",,,,,,,,,,,,,,,,,,,"0.0844622771228275","0.153428293006573","0.18997141573502","0.161944308744504","0.0999478709743042","0.0750708919954232","0.0213781768870724","-0.00881035585962486","-0.00541346998708558","-0.0381369142429584","-0.0420633302488982","0.0458222856754369","0.0674994119030818","0.0618245355731663","0.0242397664590078","-0.00389730042642","-0.00594892353716081","0.0202839318736193","0.0630719325061242","0.155371295875612","0.171469253572401","0.149372155981798","0.129034187182298","0.107823886441781","0.0756485612833472","0.0883668844295959","0.0942909694171956","0.0895025023536991",
"El Salvador","253","Other Taxes, share of general government","ot","Central Government","CG","Value",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0.0676691729323308","1","0","0.97536231884058","0.333333333333333","0.219512195121951","1","1","1",,"1","1",,"1","1",,
"France","132","Goods and Services, share of general government","gs","Central Government","CG","Value",,,,,,,,,,,,,,,,,,,,,,,,"0.879830134193987","0.881928034887519","0.882152703013859","0.879561824729892","0.881351421711839","0.845888207037624","0.830185247290069","0.823864260149749","0.818737445889771","0.868726321532555","0.824386871549467","0.776158996565063","0.756957192494152","0.735273356558964","0.722641625820289","0.723590328467153","0.688874660390745","0.686770156671978","0.696938066861009","0.688082741712231","0.697709923664122","0.698850530598146",,
"France","132","Goods and Services, share of general government","gs","Subnational Government","SNG","Value",,,,,,,,,,,,,,,,,,,,,,,,"0.0823373534907423","0.0798224886173708","0.0774654461046356","0.0791896758703481","0.0780770009545573","0.0717782527752879","0.0696311538308503","0.0722119754956854","0.0761839801497363","0.100756181259146","0.112947037076988","0.11738153238688","0.131041049610196","0.138420201744199","0.138126396803781","0.145944343065693","0.163276342429958","0.161671787632761","0.154689377840803","0.155648104174024","0.160434527304756","0.163589261384353",,
"France","132","VAT, share of general government","vat","Subnational Government","SNG","Value",,,,,,,,,,,,,,,,,,,,,,,,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",,
"France","132","Excise, share of general government","exc","Local Government","LG","Value",,,,,,,,,,,,,,,,,,,,,,,,"0.0226317286721244","0.022446034329229","0.0239828182794416","0.0227616735684707","0.0244114106547969","0.0256523418105588","0.0263667552014166","0.0265949269792467","0.0361858190709046","0.160375851788756","0.182109907741677","0.176074775502214","0.221283448959366","0.246759041221525","0.268295082773719","0.270119464911653","0.266687785672263","0.268956849602011","0.255674330062967","0.259674007714321","0.253870739315994","0.247023264334127",,
"France","132","Excise, share of general government","exc","Subnational Government","SNG","Value",,,,,,,,,,,,,,,,,,,,,,,,"0.0226317286721244","0.022446034329229","0.0239828182794416","0.0227616735684707","0.0244114106547969","0.0256523418105588","0.0263667552014166","0.0265949269792467","0.0361858190709046","0.160375851788756","0.182109907741677","0.176074775502214","0.221283448959366","0.246759041221525","0.268295082773719","0.270119464911653","0.266687785672263","0.268956849602011","0.255674330062967","0.259674007714321","0.253870739315994","0.247023264334127",,
"France","132","International Trade, share of general government","it","Local Government","LG","Value",,,,,,,,,,,,,,,,,,,,,,,,"0.909871244635193","0.952830188679245","0.838174273858921","0.844897959183673","0.912408759124087","0.933797909407666","0.975862068965517","0.982456140350877","1.01785714285714","1.03716216216216","0.814249363867684","5.16393442622951","1.43555555555556","1.53694581280788","1.48019801980198","1.42687747035573","1.0284757118928","1.26195426195426","1.06451612903226","1.21014492753623","1.21505376344086","1.19449225473322",,
"France","132","International Trade, share of general government","it","Central Government","CG","Value",,,,,,,,,,,,,,,,,,,,,,,,"0.0901287553648069","0.0471698113207547","0.161825726141079","0.155102040816327","0.0875912408759124","0.0662020905923345","0.0241379310344828","0.0175438596491228","-0.0178571428571429","-0.0371621621621622","0.185750636132315","-4.16393442622951","-0.435555555555556","-0.536945812807882","-0.48019801980198","-0.426877470355731","-0.0284757118927973","-0.261954261954262","-0.0645161290322581","-0.210144927536232","-0.21505376344086","-0.194492254733219",,
"France","132","Other Taxes, share of general government","ot","Local Government","LG","Value",,,,,,,,,,,,,,,,"0.949804928515342","0.963459574657014","0.969014923468029",,,,,,"0.433333333333333","0.653846153846154","0.89873417721519","0.728571428571428","0.130434782608696","0.0869565217391304","0.0476190476190476","0.307692307692308","0.241379310344828","0.333333333333333","0.347826086956522","0.315789473684211","0.369565217391304","0","0.468085106382979","0.478260869565217","0.0432330827067669","0.0178069353327085","0","0","0.00814995925020375","0",,
"France","132","Other Taxes, share of general government","ot","Central Government","CG","Value",,,,,,,,,,,,,,,,,,,,,,,,"0.566666666666667","0.346153846153846","0.10126582278481","0.271428571428571","0.869565217391304","0.91304347826087","0.952380952380952","0.692307692307692","0.758620689655172","0.666666666666667","0.652173913043478","0.684210526315789","0.630434782608696","1","0.531914893617021","0.521739130434783","0.956766917293233","0.982193064667292","1","1","0.991850040749796","0.976529756915339",,
"Spain","184","Education, share of general government","edu","Subnational Government","SNG","Value",,,,,,,,,,,,,,,,,,,,,,,,"0.621201377633711","0.674127083233274","0.687383958410694","0.692399311835546","0.791781488085589","0.939458391887273","0.948890720762697","0.949538705730631","0.951883949927003","0.948104989575301","0.957105802047781","0.960841627819075","0.963347997221579","0.963842314091898","0.964116137635625","0.963196918233783","0.96354988695986","0.961717152945549","0.963665049123897","0.95985522331567","0.962199390826022","0.963282549098917",,
"Spain","184","Social protection, share of general government","sp","State Government","SG","Value",,,,,,,,,,,,,,,,,,,,,,,,"0.0324119651647103","0.0345112596609776","0.0366050048311885","0.0381215394820561","0.0404899098214516","0.0437116750284786","0.0431999452298634","0.0478698748472462","0.0537055668975218","0.0559090661880677","0.0568226919211964","0.0607961870531703","0.0612537459658829","0.0657806617728334","0.0682820147880723","0.0660672552945835","0.0656046286939043","0.0597529539894592","0.0555769408014226","0.0572778704339579","0.0564720433549059","0.0584105200543848",,
"Spain","184","Social protection, share of general government","sp","Central Government","CG","Value",,,,,,,,,,,,,,,,,,,,,,,,"0.101870503597122","0.0968200339312385","0.0982061587150439","0.0975646076161854","0.0973230665874267","0.100123609394314","0.094318739374023","0.0901879398255446","0.09411661277876","0.0942695020032269","0.0923400410400182","0.0922139313200766","0.0955077224527432","0.0959434066541395","0.0889540736626514","0.0904192718936677","0.0860717181027685","0.0846381602351151","0.0851030377289953","0.0866934824552798","0.089378807523096","0.0925603331067301",,
"Spain","184","Social protection, share of general government","sp","Subnational Government","SNG","Value",,,,,,,,,,,,,,,,,,,,,,,,"0.0625520636122681","0.0657453997070893","0.0688269314251306","0.0726962595946879","0.0762125009689672","0.0713662473642114","0.0744645648626753","0.081243942522439","0.0912838346048274","0.0927829444716376","0.0973391543729575","0.105309215923741","0.105376901798064","0.107822547610843","0.109747630784184","0.102600857842454","0.101435916799005","0.0900453702132783","0.0855692963290268","0.0877508529818939","0.0893408340069112","0.0911529146838885",,
"Spain","184","Social contributions, share of general government","sc","State Government","SG","Value",,,,,,,,,,,,,,,,,,,"3.42583076396025E-05","3.09233718844702E-05","2.78396436525611E-05","2.63650504890716E-05","2.50657977190123E-05","0.00171914744320674","0.00170029101134617","0.00167019092274218","0.00157212294289876","0.00167522146427758","0.00198956094565551","0.0020195673637914","0.00257886593054956","0.00268390635713586","0.00281217939322878","0.00316703558658267","0.00313928512419453","0.00324006538774493","0.00337207583298721","0.00372154272259477","0.00372884045323082","0.00367193509528164","0.00301837568918314","0.00256596239188251","0.00301417894380709","0.00254685610640871","0.00202683351325153",,
"Spain","184","Social contributions, share of general government","sc","Central Government","CG","Value",,,,,,,,,,,,,,,,,,,,,,,,"0.102938338742216","0.0967530981264101","0.0975146333241396","0.0956254597377872","0.0924588230564081","0.0888179306109917","0.0852033031146217","0.0836815679504858","0.0816338524831031","0.0802432947383849","0.0776008854077984","0.0757519728715411","0.0738544316324212","0.0748474118086013","0.0802421865494858","0.0829216222259086","0.0822484434188183","0.0840215684936182","0.0819470117067159","0.0805754621228432","0.0799047762998791","0.0763660931315312",,
"Spain","184","Other revenue, share of general government","or","State Government","SG","Value",,,,,,,,,"0.00242600679281902","0.00812274368231048","0.0388832228454871","0.0472218485133864","0.038315883270216","0.0710318620286465","0.0785895151458315","0.0857394538514241","0.0736259054111632","0.0928453104046699","0.0843142622502053","0.0868194689319866","0.0901505901505902","0.0839171431817322","0.102573218968046","0.181532004197272","0.226319350473613","0.215203350131308","0.197893873085339","0.193749205945877","0.231594130189389","0.199674532139951","0.235950508788159","0.260247910060536","0.263564157064549","0.266810499820209","0.262278733482922","0.268452290366763","0.292174109156518","0.318985723417856","0.330331928129988","0.316872427983539","0.303868210541696","0.289867931611098","0.285898325240313","0.307268958616253","0.316717659596411",,
"Spain","184","Other revenue, share of general government","or","Local Government","LG","Value",,,,,,,,,"0.287481804949054","0.255956678700361","0.209459459459459","0.272433741423383","0.2501670750724","0.298060995810192","0.301322329550783","0.306254282078887","0.310609288453345","0.363492939970025","0.329797426772516","0.289416038895121","0.248473748473749","0.199227477562768","0.243144749122261","0.266666666666667","0.266035182679296","0.297820995102562","0.295746717724289","0.294562317367552","0.312053179480748","0.28820179007323","0.343547641073081","0.351455750936869","0.354346123727486","0.370935429187856","0.340064821740214","0.354816618475118","0.346414073071719","0.39846580012785","0.376949208038309","0.385102880658436","0.357088066625269","0.321127529604477","0.320120239157005","0.33721678221714","0.320327271477191",,
"Spain","184","Other revenue, share of general government","or","Central Government","CG","Value",,,,,,,,,,,,,,,,,,,,,,,,"0.538440013990906","0.563802435723951","0.539924764000284","0.518326039387308","0.489264388260704","0.442556126928383","0.49004610794684","0.417900092506938","0.39158258864226","0.36855352947757","0.355421996198695","0.368445109282806","0.330619388220971","0.307021500526237","0.261112294907309","0.280194818483199","0.317695473251029","0.387040216239909","0.486878476606491","0.497935454034949","0.352154956757916","0.383615799786861",,
"Spain","184","Other revenue, share of general government","or","Subnational Government","SNG","Value",,,,,,,,,"0.289907811741873","0.264079422382672","0.248342682304946","0.319655589936769","0.288482958342616","0.369092857838838","0.379911844696614","0.391993735930312","0.384235193864508","0.456338250374694","0.414111689022721","0.376235507827108","0.338624338624339","0.2831446207445","0.345717968090307","0.448198670863938","0.492354533152909","0.51302434523387","0.493640590809628","0.488311523313429","0.543647309670137","0.487876322213181","0.57949814986124","0.611703660997406","0.617910280792035","0.637745929008065","0.602343555223136","0.623268908841881","0.638588182228236","0.717451523545706","0.707281136168297","0.701975308641975","0.660956277166965","0.610995461215575","0.606018564397318","0.644485740833393","0.637044931073602",,
"Spain","184","Income, Profits, Capital Gains, share of general government","ipcg","State Government","SG","Value",,,,,,,,,"0.000106757766627522","0.00878687348695419","0.0201596645431821","0.0172800582065119","0.0223748569049849","0.0079853445441308","0.00638332921505642","0.00846290664983648","0.0101357466063348","0.00918043077405938",,,,,,"0.0136941636778611","0.0136630629096791","0.0865361275184076","0.0927819260961134","0.100456949591624","0.0905632275089446","0.0883818435923923","0.173493975903614","0.192609108660088","0.209313275419639","0.200326636262788","0.197412091656562","0.187175394023878","0.256607013495747","0.34270167681234","0.286495866081453","0.342149259744184","0.4404704052872","0.328437877557488","0.321415222394901","0.330868656149021","0.354120976963017",,
"Spain","184","Income, Profits, Capital Gains, share of general government","ipcg","Local Government","LG","Value",,,,,,,,,"0.0931995302658268","0.14130727158612","0.202080477380857","0.209240283756745","0.201789988552399","0.107191507351214","0.124042500617741","0.109300590969074","0.105106658047835","0.0935893915022167",,,,,,"0.0585495365410592","0.0588022473823104","0.0584189659357553","0.0606547960941987","0.0600331018601806","0.057148407777364","0.0570577869599562","0.053052433196473","0.0537231516174996","0.0497210254961509","0.0502485722502979","0.0488728791807907","0.0485569320472754","0.0566839276291666","0.0531310255711358","0.052914157395121","0.056027797361265","0.0533579550976771","0.0546455663609895","0.0544823244742588","0.0535354495343091","0.0547339219104388",,
"Spain","184","Income, Profits, Capital Gains, share of general government","ipcg","Central Government","CG","Value",,,,,,,,,,,,,,,,,,,,,,,,"0.92775629978108","0.927534689708011","0.855044906545837","0.846563277809688","0.839509948548196","0.852288364713691","0.854560369447651","0.773453590899913","0.753667739722413","0.74096569908421","0.749424791486914","0.753715029162647","0.764267673928847","0.686709058875086","0.604167297616524","0.660589976523426","0.601822942894551","0.506171639615123","0.616916556081523","0.62410245313084","0.61559589431667","0.591145101126544",,
"Israel","436","Tax revenue decentralization (ratio of taxes to general government taxes)","taxd","Local Government","LG","Value",,,"0.0476190476190476","0.0344827586206897","0.0238095238095238","0.0161290322580645","0.0306122448979592","0.0193236714975845","0.0242825607064018","0.0300096805421104","0.0240651610514624","0.0246488965319576","0.0355183018754146","0.05178553599361","0.060736070031744","0.066976000871705","0.0670430265608154","0.0739924652106822","0.0766225918097678","0.0731408050276822","0.0705107763876123","0.0687211390456644","0.0679431828557267","0.0692729923017355","0.0726829610759525","0.0755162397212788","0.078217749224418",,"0.0794606758059715","0.080217379566855","0.0840133475321312","0.0867865285631212","0.0927172584740072","0.0917492848156097","0.088910182126478","0.091521507025358","0.0986776433219709","0.106779680547741","0.105672711911263","0.104562619227664","0.103080234216535","0.0993020448220736","0.097989638731915","0.0975346388422551","0.0954645839490873",,
"Israel","436","Tax revenue decentralization (ratio of taxes to general government taxes)","taxd","Central Government","CG","Value",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0.920539324194028","0.919782620433145","0.915986652467869","0.913213471436879","0.907282741525993","0.90825071518439","0.911089817873522","0.908478492974642","0.901322356678029","0.893220319452259","0.894327288088737","0.895437380772336","0.896919765783465","0.900697955177927","0.902010361268085","0.902465361157745","0.904535416050913",,
"Israel","436","Tax revenue decentralization (ratio of taxes to general government taxes)","taxd","Subnational Government","SNG","Value",,,"0.0476190476190476","0.0344827586206897","0.0238095238095238","0.0161290322580645","0.0306122448979592","0.0193236714975845","0.0242825607064018","0.0300096805421104","0.0240651610514624","0.0246488965319576","0.0355183018754146","0.05178553599361","0.060736070031744","0.066976000871705","0.0670430265608154","0.0739924652106822","0.0766225918097678","0.0731408050276822","0.0705107763876123","0.0687211390456644","0.0679431828557267","0.0692729923017355","0.0726829610759525","0.0755162397212788","0.078217749224418",,"0.0794606758059715","0.080217379566855","0.0840133475321312","0.0867865285631212","0.0927172584740072","0.0917492848156097","0.088910182126478","0.091521507025358","0.0986776433219709","0.106779680547741","0.105672711911263","0.104562619227664","0.103080234216535","0.0993020448220736","0.097989638731915","0.0975346388422551","0.0954645839490873",,
"Israel","436","Revenue decentralization (ratio of own revenues to general government revenues)","rd","Local Government","LG","Value",,,,,"0.037037037037037","0.0375","0.0390625","0.0299625468164794","0.0347682119205298","0.0394831299353912","0.0332425068119891","0.0339206156338599","0.0411274823830878","0.0552901315067825","0.0671048219977136","0.0768703200583129","0.0874093568888765","0.0894028588770704","0.0771796164827316","0.0783895347677827","0.0756526848209268","0.0783053026970322","0.082160897234668","0.0844307111007933","0.0838999685140648","0.0855205126557507","0.0859694135020425",,"0.0801274711714192","0.0805920751323704","0.0803614026587542","0.081972811909156","0.0871837238576246","0.0870801244140448","0.0847839595249205","0.0871287362548283","0.0937384494996073","0.100402110109938","0.10098947082893","0.0984730025124502","0.0991986569739658","0.0952964912156626","0.094202068414819","0.0930055379030109","0.092013434194169",,
"Israel","436","Revenue decentralization (ratio of own revenues to general government revenues)","rd","Central Government","CG","Value",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0.748163909824204","0.736689102328455","0.72803872352178","0.724673925327221","0.736024919265574","0.741361983061404","0.738683267983571","0.752366855463099","0.737789448504243","0.72939888696421","0.725949872613163","0.729585722350016","0.726521821431503","0.736837251019855","0.739702012990406","0.737411210030019","0.735517925451289",,
"Israel","436","Revenue decentralization (ratio of own revenues to general government revenues)","rd","Subnational Government","SNG","Value",,,,,"0.037037037037037","0.0375","0.0390625","0.0299625468164794","0.0347682119205298","0.0394831299353912","0.0332425068119891","0.0339206156338599","0.0411274823830878","0.0552901315067825","0.0671048219977136","0.0768703200583129","0.0874093568888765","0.0894028588770704","0.0771796164827316","0.0783895347677827","0.0756526848209268","0.0783053026970322","0.082160897234668","0.0844307111007933","0.0838999685140648","0.0855205126557507","0.0859694135020425",,"0.0801274711714192","0.0805920751323704","0.0803614026587542","0.081972811909156","0.0871837238576246","0.0870801244140448","0.0847839595249205","0.0871287362548283","0.0937384494996073","0.100402110109938","0.10098947082893","0.0984730025124502","0.0991986569739658","0.0952964912156626","0.094202068414819","0.0930055379030109","0.092013434194169",,
"Israel","436","Social benefits, share of general government","sb","Central Government","CG","Value",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0.404181485473305","0.391840118686322","0.398104541817113","0.410636198635421","0.42356121551872","0.422557404433512","0.421185879454472","0.424950981858883","0.425711524438223","0.421618768587594","0.421109421110063","0.419471917375774","0.422121868996856","0.430386680283655","0.436955844456663","0.436830346167555","0.438148348233969",,
"Israel","436","Consumption of fixed capital, share of general government","cfc","Central Government","CG","Value",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0.613608660827684","0.615325193357589","0.612208072137636","0.602454546079462","0.586743745836604","0.579329626166844","0.572396156416762","0.562619664742919","0.556947819780535","0.545692243692923","0.539505961707027","0.53035760855757","0.52465792013571","0.516209482514451","0.508457380990504","0.509381711912262","0.507447307616195",,
"Israel","436","Other expenses, share of general government","oe","Central Government","CG","Value",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0.903647878184642","0.897043452948817","0.891728660269904","0.889512824741207","0.909432272487184","0.905336412553667","0.927671573538767","0.91994502136658","0.93921887342457","0.944734867871551","0.939287794247188","0.934608848005655","0.937165345474206","0.939796481967778","0.933373835083871","0.934913792341725","0.932738253112862",,
"Israel","436","Capital spending, share of general government","cs","Local Government","LG","Value",,,,,"0.5","0.6","0.666666666666667","0.6","0.578947368421053","0.65","0.577586206896552","0.664335664335664","0.699917559769167","0.682300390843104","0.754378153754823","0.766052009456265","0.947238532890818","0.698554249425753","0.559539619300575","0.438322620140802","0.552324195470799","0.63266120982232","0.605840620359677","0.618417347226134","0.622178943750716","0.659995764506565","0.650298850574713",,"1.20730797161497","0.674234862549394","0.687449537586361","0.621091093126223","6.16235237792145","-0.362216759892936","-0.232953603260893","-0.475362548334379","-0.966530259225698","-0.187275481521729","-0.261915229408833","-0.338050922223013","-2.57159217742626","20.498304479208","14.3177801161324","-0.583577153243728","-3.74395080336951",,
"Israel","436","Capital spending, share of general government","cs","Central Government","CG","Value",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-0.240920100953918","0.301081463072136","0.283454356935719","0.374678014675493","-5.30427985675341","1.37805442770461","1.24186137296194","1.44915021980436","1.96371903022769","1.18627845168012","1.25180618326534","1.34158427834438","3.62082607769465","-19.2598479571394","-13.088739158607","1.57681474718889","4.72917721020535",,
"Israel","436","Capital spending, share of general government","cs","Subnational Government","SNG","Value",,,,,"0.5","0.6","0.666666666666667","0.6","0.578947368421053","0.65","0.577586206896552","0.664335664335664","0.699917559769167","0.682300390843104","0.754378153754823","0.766052009456265","0.947238532890818","0.698554249425753","0.559539619300575","0.438322620140802","0.552324195470799","0.63266120982232","0.605840620359677","0.618417347226134","0.622178943750716","0.659995764506565","0.650298850574713",,"1.20730797161497","0.674234862549394","0.687449537586361","0.621091093126223","6.16235237792145","-0.362216759892936","-0.232953603260893","-0.475362548334379","-0.966530259225698","-0.187275481521729","-0.261915229408833","-0.338050922223013","-2.57159217742626","20.498304479208","14.3177801161324","-0.583577153243728","-3.74395080336951",,
"Israel","436","General public services, share of general government","gps","Subnational Government","SNG","Value",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0.103013926363672","0.107006447164314","0.113722590030111","0.108814410432799","0.109429357452614","0.105437068709261","0.115119549907488","0.121904055393571","0.126070705928067","0.131042024939837","0.13452664569083","0.133320274426458","0.124038636914622","0.134514622090417","0.143674831913994","0.138637936296744","0.139496635826526",,
"Israel","436","Education, share of general government","edu","Local Government","LG","Value",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0.26270102224219","0.267440392767716","0.266480972220383","0.273527209125736","0.265434675256609","0.260174512838439","0.266378582660929","0.265967232632043","0.26630295043812","0.267061503140553","0.268423930978866","0.270086353844732","0.274041673457117","0.279274537509549","0.285316821936423","0.285210417378208","0.294472456908115",,
"Israel","436","Education, share of general government","edu","Central Government","CG","Value",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0.927752624116988","0.937286794172726","0.914188785848072","0.929110208434023","0.930527742078034","0.934320844928222","0.913129666423594","0.913567703890269","0.904599625309707","0.899262866792099","0.905133695253167","0.904314782970627","0.903319520668356","0.906877158060091","0.902702619224388","0.906333280652604","0.900757906878903",,
"Israel","436","Social protection, share of general government","sp","Central Government","CG","Value",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0.646352576788371","0.651775590919878","0.6599758598378","0.657685822432389","0.664316688030214","0.678553555141797","0.682381009143925","0.699355320005983","0.70123155853591","0.69097800048136","0.653614976872135","0.663551002268796","0.665423941952001","0.6623211672714","0.649302973936347","0.661124977070913","0.679654854889224",,
"Israel","436","Social contributions, share of general government","sc","Central Government","CG","Value",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0.148117507119732","0.149094671387646","0.147897065731243","0.138921374364061","0.141912048805799","0.136027118010582","0.13513068001601","0.129291599221745","0.130547743217266","0.130312327769525","0.125915465529671","0.12309880589437","0.123401338433096","0.122189479864378","0.117906624407868","0.112785630672721","0.103646498382363",,
"Israel","436","Social contributions, share of general government","sc","Subnational Government","SNG","Value",,,,,,,,,,,,,,,,,,,"0","0","0","0","0","0","0","0","0",,"0.0348566094299849","0.0357578593970928","0.0360959187195579","0.0337592447595419","0.03254970912963","0.0295218672721322","0.0313232163513763","0.0290620964000901","0.0296510358151014","0.0287606798993676","0.0273030268010913","0.0259682728970266","0.0256488295902113","0.0233922203340229","0.0226312880622605","0.0208015959936129","0.0192284936551486",,
"Israel","436","Other revenue, share of general government","or","Local Government","LG","Value",,,,,"0.142857142857143","0.181818181818182","0.111111111111111","0.105263157894737","0.108695652173913","0.114285714285714","0.0863636363636364","0.0776190476190476","0.0778923253150057","0.094026402640264","0.110141143836175","0.140938813638487","0.238056066673882","0.202473958333333","0.182145517755153","0.204905608378118","0.186455281750819","0.203821656050955","0.236658612357611","0.227499745183977","0.228847738410165","0.229241054470865","0.20992500398915",,"0.166334839714985","0.17471443286218","0.153294002225407","0.155545672874709","0.155828908563901","0.162431987597941","0.164912102273325","0.158202788793099","0.173196070585034","0.185858952651446","0.200843182209476","0.189563599681093","0.206022121675262","0.199244527195594","0.196393363948799","0.194763577556226","0.207238612136227",,
"Israel","436","Other revenue, share of general government","or","Subnational Government","SNG","Value",,,,,"0.142857142857143","0.181818181818182","0.111111111111111","0.105263157894737","0.108695652173913","0.114285714285714","0.0863636363636364","0.0776190476190476","0.0778923253150057","0.094026402640264","0.110141143836175","0.140938813638487","0.238056066673882","0.202473958333333","0.182145517755153","0.204905608378118","0.186455281750819","0.203821656050955","0.236658612357611","0.227499745183977","0.228847738410165","0.229241054470865","0.20992500398915",,"0.166334839714985","0.17471443286218","0.153294002225407","0.155545672874709","0.155828908563901","0.162431987597941","0.164912102273325","0.158202788793099","0.173196070585034","0.185858952651446","0.200843182209476","0.189563599681093","0.206022121675262","0.199244527195594","0.196393363948799","0.194763577556226","0.207238612136227",,
"Luxembourg","137","Defense, share of general government","defense","Central Government","CG","Value",,,,,,,,,,,,,,,,,,,,,,,,"1.13005901063477","1.18244586145501","1.09108932059592","1.06180694950597","1.20019984717569","1.31543102825349","1.67958538557671","1.39700055717204","1.32013310668703","1.28523540438108","1.35216635914288","1.32512060424993","1.43404245749753","1.93504878987302","2.02136315664045","1.52456231729005","1.51371539242726","1","1","1","1","1",,
"Luxembourg","137","Education, share of general government","edu","Central Government","CG","Value",,,,,,,,,,,,,,,,,,,,,,,,"1.00043325463724","1.0178622810009","0.973765050845343","0.962117656707781","0.964318152192652","0.990172135859493","1.01341906049721","1.02647178155039","1.00505044698257","0.964461033851803","0.973370942708326","1.02974894910861","1.04369609441988","1.05713382591173","1.05122536774296","1.08751982836885","1.08452511910233","0.844695404421629","0.898861369020885","0.900238924080887","0.898240089794326","0.904237088623535",,
"Luxembourg","137","Education, share of general government","edu","Subnational Government","SNG","Value",,,,,,,,,,,,,,,,,,,,,,,,"0.199588337069267","0.198114263182574","0.182904735167509","0.17597246080312","0.182640433610717","0.178620099132889","0.194105352266726","0.218357749260632","0.217492681872429","0.231560582830247","0.24014811844696","0.212662202801269","0.212686710555706","0.203579645986565","0.19981450122888","0.192150720327716","0.190926388418117","0.191535114398868","0.114014349582104","0.113566030390102","0.110704514214994","0.104696126763042",,
"Luxembourg","137","Social protection, share of general government","sp","Central Government","CG","Value",,,,,,,,,,,,,,,,,,,,,,,,"0.384896939539592","0.404542591494469","0.374372055397468","0.370963826952954","0.355472489027821","0.367762311183364","0.374783648749988","0.381197273498079","0.387143608966028","0.373299579655929","0.396629382648858","0.404965928615884","0.405607075493477","0.400004706324568","0.415138339125011","0.417910209171983","0.41565263799939","0.700604598557057","0.683423705697046","0.681005516605248","0.665373663767408","0.670936550406304",,
"Luxembourg","137","Social protection, share of general government","sp","Subnational Government","SNG","Value",,,,,,,,,,,,,,,,,,,,,,,,"0.0190866898132059","0.0256860489199978","0.0208546109565593","0.0237745569875346","0.02044193511076","0.0202194675878886","0.0177579418443621","0.0210699956895123","0.0186995607204614","0.0196495488457924","0.0174482096283849","0.0172669129003144","0.0164918712881277","0.0178093866864312","0.0184020319714147","0.0181296803697132","0.019238373625692","0.0123454784468477","0.031728965392874","0.0305464277320278","0.0316696844139831","0.0332197391165534",,
